year,/,month,/,day,g,s,w
" 2020",/,Mar,/,19,0,0,0
" 2020",/,Mar,/,20,0,0,0
" 2020",/,Mar,/,21,0,0,0
" 2020",/,Mar,/,22,0,0,0
" 2020",/,Mar,/,23,0,0,0
" 2020",/,Mar,/,24,0,0,0
" 2020",/,Mar,/,25,0,0,0
" 2020",/,Mar,/,26,0,0,0
" 2020",/,Mar,/,27,0,0,0
" 2020",/,Mar,/,28,0,0,0
" 2020",/,Mar,/,29,0,0,0
" 2020",/,Mar,/,30,0,0,3
" 2020",/,Mar,/,31,1,1,9
" 2020",/,Apr,/,1,1,3,12
" 2020",/,Apr,/,2,1,2,11
" 2020",/,Apr,/,3,1,2,12
" 2020",/,Apr,/,4,1,2,8
" 2020",/,Apr,/,5,0,0,1
" 2020",/,Apr,/,6,0,0,0
" 2020",/,Apr,/,7,0,0,0
" 2020",/,Apr,/,8,0,0,0
" 2020",/,Apr,/,9,0,0,0
" 2020",/,Apr,/,10,0,0,0
" 2020",/,Apr,/,11,0,0,0
" 2020",/,Apr,/,12,0,0,0
" 2020",/,Apr,/,13,0,0,0
" 2020",/,Apr,/,14,0,0,0
" 2020",/,Apr,/,15,0,0,0
" 2020",/,Apr,/,16,0,0,0
" 2020",/,Apr,/,17,0,0,0
" 2020",/,Apr,/,18,0,0,0
" 2020",/,Apr,/,19,0,0,0
" 2020",/,Apr,/,20,0,0,0
" 2020",/,Apr,/,21,0,0,0
" 2020",/,Apr,/,22,0,0,0
" 2020",/,Apr,/,23,0,0,0
" 2020",/,Apr,/,24,0,0,0
" 2020",/,Apr,/,25,0,0,4
" 2020",/,Apr,/,26,1,3,12
" 2020",/,Apr,/,27,1,5,19
" 2020",/,Apr,/,28,1,1,7
" 2020",/,Apr,/,29,1,3,16
" 2020",/,Apr,/,30,2,4,19
" 2020",/,May,/,1,0,0,1
" 2020",/,May,/,2,0,0,0
" 2020",/,May,/,3,0,0,0
" 2020",/,May,/,4,0,0,0
" 2020",/,May,/,5,0,0,0
" 2020",/,May,/,6,0,0,0
" 2020",/,May,/,7,0,0,0
" 2020",/,May,/,8,0,0,0
" 2020",/,May,/,9,0,0,0
" 2020",/,May,/,10,0,0,0
" 2020",/,May,/,11,0,0,0
" 2020",/,May,/,12,0,0,0
" 2020",/,May,/,13,0,0,0
